id,setid,long_ft,short_ft,row,col,block,dbh,year,site,name,misc_text_col1,misc_text_col2,misc_text_col3
1406,6,9,9,20,7,7,3.9,2008,AZ7M,81XAA04,16%,2,0
1407,6,9,9,21,7,7,1.6,2008,AZ7M,85XAA04,13%,1,0
1408,6,9,9,1,8,8,1,2008,AZ7M,1XTE04,0%,1,2
1409,6,9,9,2,8,8,0,2008,AZ7M,1XTE04,NA,0,0
1410,6,9,9,3,8,8,0.6,2008,AZ7M,1XTE04,0%,1,0
1411,6,9,9,4,8,8,1,2008,AZ7M,1XTE04,0%,1,0
1412,6,9,9,5,8,8,2.3,2008,AZ7M,18XAG04,11%,1,0
1413,6,9,9,6,8,8,1.2,2008,AZ7M,18XAG04,0%,1,0
1414,6,9,9,7,8,8,1.5,2008,AZ7M,18XAG04,0%,1,0
1415,6,9,9,8,8,8,2.8,2008,AZ7M,18XAG04,0%,3,0
1416,6,9,9,9,8,8,4.2,2008,AZ7M,82XAA04,20%,3,0
1417,6,9,9,10,8,8,3.3,2008,AZ7M,82XAA04,4%,1,0
1418,6,9,9,11,8,8,3.7,2008,AZ7M,82XAA04,6%,2,0
1419,6,9,9,12,8,8,2.8,2008,AZ7M,82XAA04,11%,1,0
1420,6,9,9,13,8,8,2.8,2008,AZ7M,81XAA04,17%,2,0
1421,6,9,9,14,8,8,2.7,2008,AZ7M,81XAA04,20%,1,0
1422,6,9,9,15,8,8,0,2008,AZ7M,81XAA04,NA,0,0
1423,6,9,9,16,8,8,2.2,2008,AZ7M,81XAA04,0%,1,0
1424,6,9,9,17,8,8,3,2008,AZ7M,84XAA04,15%,1,0
1425,6,9,9,18,8,8,2.7,2008,AZ7M,84XAA04,13%,1,0
1426,6,9,9,19,8,8,1.8,2008,AZ7M,84XAA04,NA,0,0
1427,6,9,9,20,8,8,2.3,2008,AZ7M,84XAA04,20%,1,0
1428,6,9,9,21,8,8,1.4,2008,AZ7M,85XAA04,0%,1,0
1429,6,9,9,1,9,9,0.7,2008,AZ7M,85XAA04,NA,0,0
1430,6,9,9,2,9,9,1.5,2008,AZ7M,85XAA04,NA,0,0
1431,6,9,9,3,9,9,0.2,2008,AZ7M,85XAA04,NA,0,0
1432,6,9,9,4,9,9,0,2008,AZ7M,85XAA04,NA,0,0
1433,6,9,9,5,9,9,4.3,2008,AZ7M,80XAA04,22%,1,0
1434,6,9,9,6,9,9,3.8,2008,AZ7M,80XAA04,21%,1,0
1435,6,9,9,7,9,9,3.7,2008,AZ7M,80XAA04,9%,1,0
1436,6,9,9,8,9,9,4.7,2008,AZ7M,80XAA04,15%,2,0
1437,6,9,9,9,9,9,2.6,2008,AZ7M,84XAA04,8%,2,0
1438,6,9,9,10,9,9,3.4,2008,AZ7M,84XAA04,23%,2,0
1439,6,9,9,11,9,9,2.1,2008,AZ7M,84XAA04,0%,2,0
1440,6,9,9,12,9,9,1.4,2008,AZ7M,84XAA04,5%,1,0
1441,6,9,9,13,9,9,3,2008,AZ7M,80XAA04,20%,2,0
1442,6,9,9,14,9,9,3.1,2008,AZ7M,80XAA04,20%,1,0
1443,6,9,9,15,9,9,2.9,2008,AZ7M,80XAA04,9%,3,0
1444,6,9,9,16,9,9,1.7,2008,AZ7M,80XAA04,5%,1,0
1445,6,9,9,17,9,9,4,2008,AZ7M,83XAA04,24%,2,0
1446,6,9,9,18,9,9,2.7,2008,AZ7M,83XAA04,0%,4,0
1447,6,9,9,19,9,9,4,2008,AZ7M,83XAA04,19%,2,0
1448,6,9,9,20,9,9,4.2,2008,AZ7M,83XAA04,15%,5,0
1449,6,9,9,21,9,9,1.2,2008,AZ7M,85XAA04,10%,1,0
1450,6,9,9,1,10,10,3.2,2008,AZ7M,84XAA04,25%,2,0
1451,6,9,9,2,10,10,1,2008,AZ7M,84XAA04,NA,0,0
1452,6,9,9,3,10,10,2.3,2008,AZ7M,84XAA04,8%,1,0
1453,6,9,9,4,10,10,3.7,2008,AZ7M,84XAA04,23%,3,0
1454,6,9,9,5,10,10,2.8,2008,AZ7M,17XGA04,3%,3,0
1455,6,9,9,6,10,10,2.2,2008,AZ7M,17XGA04,0%,1,0
1456,6,9,9,7,10,10,2.5,2008,AZ7M,17XGA04,4%,2,0
1457,6,9,9,8,10,10,2.2,2008,AZ7M,17XGA04,0%,2,0
1458,6,9,9,9,10,10,1.7,2008,AZ7M,2XT4E04,0%,2,0
1459,6,9,9,10,10,10,0,2008,AZ7M,2XT4E04,NA,0,0
1460,6,9,9,11,10,10,1.7,2008,AZ7M,2XT4E04,4%,2,0
1461,6,9,9,12,10,10,0,2008,AZ7M,2XT4E04,NA,0,0
1462,6,9,9,13,10,10,1,2008,AZ7M,85XAA04,0%,1,0
1463,6,9,9,14,10,10,0,2008,AZ7M,85XAA04,NA,0,0
1464,6,9,9,15,10,10,0.7,2008,AZ7M,85XAA04,NA,0,0
1465,6,9,9,16,10,10,1,2008,AZ7M,85XAA04,NA,0,0
1466,6,9,9,17,10,10,3.5,2008,AZ7M,80XAA04,31%,1,0
1467,6,9,9,18,10,10,0.9,2008,AZ7M,80XAA04,NA,0,0
1468,6,9,9,19,10,10,2.4,2008,AZ7M,80XAA04,0%,1,0
1469,6,9,9,20,10,10,1.7,2008,AZ7M,80XAA04,13%,2,0
1470,6,9,9,21,10,10,0.4,2008,AZ7M,85XAA04,NA,NA,0
1471,6,9,9,1,11,11,2.7,2008,AZ7M,NM6,0%,2,2
1472,6,9,9,2,11,11,3.4,2008,AZ7M,NM6,14%,1,2
1473,6,9,9,3,11,11,2.6,2008,AZ7M,NM6,0%,1,2
1474,6,9,9,4,11,11,2.6,2008,AZ7M,NM6,17%,1,2
1475,6,9,9,5,11,11,3,2008,AZ7M,NM6,21%,1,2
1476,6,9,9,6,11,11,3,2008,AZ7M,NM6,23%,1,2
1477,6,9,9,7,11,11,3.4,2008,AZ7M,NM6,29%,1,2
1478,6,9,9,8,11,11,4.8,2008,AZ7M,NM6,7%,2,2
1479,6,9,9,9,11,11,0,2008,AZ7M,NM6,NA,0,0
1480,6,9,9,10,11,11,3.3,2008,AZ7M,NM6,22%,2,2
1481,6,9,9,11,11,11,3.4,2008,AZ7M,NM6,32%,1,2
1482,6,9,9,12,11,11,3.5,2008,AZ7M,NM6,13%,1,0
1483,6,9,9,13,11,11,1.5,2008,AZ7M,NM6,0%,1,2
1484,6,9,9,14,11,11,0.8,2008,AZ7M,NM6,12%,1,0
1485,6,9,9,15,11,11,2.1,2008,AZ7M,NM6,4%,1,2
1486,6,9,9,16,11,11,2.4,2008,AZ7M,NM6,14%,1,2
1487,6,9,9,17,11,11,3.5,2008,AZ7M,NM6,12%,1,2
1488,6,9,9,18,11,11,3.2,2008,AZ7M,NM6,0%,1,2
1489,6,9,9,19,11,11,2.7,2008,AZ7M,NM6,14%,1,2
1490,6,9,9,20,11,11,1.9,2008,AZ7M,NM6,24%,1,2
1491,6,9,9,21,11,11,1.5,2008,AZ7M,NM6,21%,1,2
1492,6,9,9,1,12,12,3.1,2008,AZ7M,NM6,8%,4,2
1493,6,9,9,2,12,12,3.4,2008,AZ7M,NM6,30%,1,2
1494,6,9,9,3,12,12,2.7,2008,AZ7M,NM6,3%,2,2
1495,6,9,9,4,12,12,2.5,2008,AZ7M,NM6,22%,1,2
1496,6,9,9,5,12,12,3,2008,AZ7M,NM6,37%,1,2
1497,6,9,9,6,12,12,4.1,2008,AZ7M,NM6,0%,1,2
1498,6,9,9,7,12,12,4,2008,AZ7M,NM6,5%,1,2
1499,6,9,9,8,12,12,3.5,2008,AZ7M,NM6,57%,1,2
1500,6,9,9,9,12,12,2.4,2008,AZ7M,NM6,26%,1,2
1501,6,9,9,10,12,12,1.4,2008,AZ7M,NM6,29%,1,2
1502,6,9,9,11,12,12,3.9,2008,AZ7M,NM6,16%,1,2
1503,6,9,9,12,12,12,1.3,2008,AZ7M,NM6,20%,1,2
1504,6,9,9,13,12,12,0.7,2008,AZ7M,NM6,14%,1,2
1505,6,9,9,14,12,12,2.9,2008,AZ7M,NM6,16%,3,2
1506,6,9,9,15,12,12,1.9,2008,AZ7M,NM6,27%,1,2
1507,6,9,9,16,12,12,1.3,2008,AZ7M,NM6,26%,1,0
1508,6,9,9,17,12,12,1.6,2008,AZ7M,NM6,21%,1,2
1509,6,9,9,18,12,12,2,2008,AZ7M,NM6,8%,4,2
1510,6,9,9,19,12,12,1.6,2008,AZ7M,NM6,30%,1,2
1511,6,9,9,20,12,12,2.7,2008,AZ7M,NM6,3%,2,2
1512,6,9,9,21,12,12,2.2,2008,AZ7M,NM6,20%,1,2
