id,setid,long_ft,short_ft,row,col,block,dbh,year,site,name,plot,ibap,iba,ibamai,batot,ht,stms,Canker
1255,5,9,9,16,12,NA,2.2,2009,U07m,NM6,NA,186%,0.017,0.005,0.026,NA,NA,NA
1256,5,9,9,17,12,6,2.7,2009,U07m,NM6,56,208%,0.027,0.008,0.039,NA,NA,NA
1257,5,9,9,18,12,6,3.8,2009,U07m,NM6,56,50%,0.027,0.016,0.081,NA,NA,NA
1258,5,9,9,19,12,6,4.3,2009,U07m,NM6,56,60%,0.038,0.02,0.101,NA,NA,NA
1259,5,9,9,20,12,6,3.4,2009,U07m,NM6,56,52%,0.021,0.012,0.062,NA,NA,NA
1260,5,9,9,21,12,NA,3.7,2009,U07m,NM6,NA,183%,0.048,0.015,0.075,NA,NA,NA
1261,4,9,9,1,1,1,2.3,2008,U07m,17XGA04,1,107%,0.015,0.007,0.029,16.5,NA,NA
1262,4,9,9,2,1,1,1.3,2008,U07m,17XGA04,1,245%,0.007,0.002,0.009,13.5,NA,NA
1263,4,9,9,3,1,1,2.9,2008,U07m,17XGA04,1,194%,0.031,0.012,0.047,19.5,NA,NA
1264,4,9,9,4,1,1,1.7,2008,U07m,17XGA04,1,80%,0.007,0.004,0.017,14,NA,NA
1265,4,9,9,5,1,1,2.5,2008,U07m,82XAA04,2,144%,0.02,0.009,0.034,20,NA,NA
1266,4,9,9,6,1,1,1.8,2008,U07m,82XAA04,2,224%,0.012,0.004,0.018,16.5,NA,NA
1267,4,9,9,7,1,1,3.6,2008,U07m,82XAA04,2,127%,0.039,0.018,0.07,22,NA,NA
1268,4,9,9,8,1,1,1.3,2008,U07m,82XAA04,2,109%,0.005,0.002,0.009,13.5,NA,NA
1269,4,9,9,9,1,4,0,2008,U07m,2XT4E04,3,NA,NA,NA,NA,NA,NA,NA
1270,4,9,9,10,1,4,0,2008,U07m,2XT4E04,3,NA,NA,NA,NA,NA,NA,NA
1271,4,9,9,11,1,4,0,2008,U07m,2XT4E04,3,NA,NA,NA,NA,NA,NA,NA
1272,4,9,9,12,1,4,0,2008,U07m,2XT4E04,3,NA,NA,NA,NA,NA,NA,NA
1273,4,9,9,13,1,4,4.1,2008,U07m,83XAA04,4,92%,0.045,0.023,0.093,22,NA,NA
1274,4,9,9,14,1,4,4.1,2008,U07m,83XAA04,4,103%,0.046,0.023,0.091,23,NA,NA
1275,4,9,9,15,1,4,4.9,2008,U07m,83XAA04,4,147%,0.079,0.033,0.133,21,NA,NA
1276,4,9,9,16,1,4,3.5,2008,U07m,83XAA04,4,142%,0.039,0.017,0.067,23,NA,NA
1277,4,9,9,17,1,5,3.3,2008,U07m,81XAA04,5,83%,0.027,0.015,0.06,21,NA,NA
1278,4,9,9,18,1,5,4.3,2008,U07m,81XAA04,5,66%,0.04,0.025,0.101,23,NA,NA
1279,4,9,9,19,1,5,3.9,2008,U07m,81XAA04,5,83%,0.037,0.021,0.082,23,NA,NA
1280,4,9,9,20,1,5,2.4,2008,U07m,81XAA04,5,78%,0.014,0.008,0.031,16,NA,NA
1281,4,9,9,21,1,NA,0,2008,U07m,NA,NA,NA,NA,NA,NA,NA,NA,NA
1282,4,9,9,1,2,1,4,2008,U07m,80XAA04,10,56%,0.031,0.022,0.087,23.9,NA,NA
1283,4,9,9,2,2,1,2.5,2008,U07m,80XAA04,10,93%,0.016,0.009,0.034,18.1,NA,NA
1284,4,9,9,3,2,1,2.7,2008,U07m,80XAA04,10,102%,0.02,0.01,0.04,21,NA,NA
1285,4,9,9,4,2,1,1.7,2008,U07m,80XAA04,10,101%,0.008,0.004,0.016,15.5,NA,NA
1286,4,9,9,5,2,1,3.5,2008,U07m,84XAA04,9,109%,0.034,0.016,0.065,19.4,NA,NA
1287,4,9,9,6,2,1,3.6,2008,U07m,84XAA04,9,79%,0.031,0.017,0.07,23.3,NA,NA
1288,4,9,9,7,2,1,4,2008,U07m,84XAA04,9,97%,0.042,0.022,0.086,19.4,NA,NA
1289,4,9,9,8,2,1,2,2008,U07m,84XAA04,9,172%,0.014,0.005,0.021,13.8,NA,NA
1290,4,9,9,9,2,4,2.1,2008,U07m,18XAG04,8,70%,0.01,0.006,0.024,14.7,NA,NA
1291,4,9,9,10,2,4,2.7,2008,U07m,18XAG04,8,102%,0.02,0.01,0.04,20.8,NA,NA
1292,4,9,9,11,2,4,3.5,2008,U07m,18XAG04,8,63%,0.026,0.017,0.069,22.7,NA,NA
1293,4,9,9,12,2,4,4.1,2008,U07m,18XAG04,8,89%,0.043,0.023,0.092,22.1,NA,NA
1294,4,9,9,13,2,4,0,2008,U07m,81XAA04,7,NA,NA,NA,NA,NA,NA,NA
1295,4,9,9,14,2,4,2.3,2008,U07m,81XAA04,7,135%,0.017,0.007,0.029,19.9,NA,NA
1296,4,9,9,15,2,4,1.6,2008,U07m,81XAA04,7,156%,0.009,0.003,0.014,14,NA,NA
1297,4,9,9,16,2,4,0,2008,U07m,81XAA04,7,NA,NA,NA,NA,NA,NA,NA
1298,4,9,9,17,2,5,3.4,2008,U07m,80XAA04,6,114%,0.034,0.016,0.063,20,NA,NA
1299,4,9,9,18,2,5,3.4,2008,U07m,80XAA04,6,101%,0.031,0.016,0.062,20.2,NA,NA
1300,4,9,9,19,2,5,5,2008,U07m,80XAA04,6,62%,0.051,0.033,0.134,22.1,NA,NA
1301,4,9,9,20,2,5,4,2008,U07m,80XAA04,6,184%,0.057,0.022,0.088,22.4,NA,NA
1302,4,9,9,21,2,NA,1.3,2008,U07m,NM6,NA,258%,0.006,0.002,0.009,NA,NA,NA
1303,4,9,9,1,3,1,4.1,2008,U07m,83XAA04,11,115%,0.05,0.023,0.093,22,NA,NA
1304,4,9,9,2,3,1,4.4,2008,U07m,83XAA04,11,120%,0.057,0.026,0.105,22.4,NA,NA
1305,4,9,9,3,3,1,3.5,2008,U07m,83XAA04,11,97%,0.033,0.017,0.066,20.8,NA,NA
1306,4,9,9,4,3,1,4.4,2008,U07m,83XAA04,11,145%,0.064,0.027,0.107,23.1,NA,NA
1307,4,9,9,5,3,1,2.9,2008,U07m,1XTE04,12,131%,0.027,0.012,0.047,21.6,NA,NA
1308,4,9,9,6,3,1,1.8,2008,U07m,1XTE04,12,168%,0.011,0.004,0.018,18.2,NA,NA
1309,4,9,9,7,3,1,2.3,2008,U07m,1XTE04,12,282%,0.021,0.007,0.028,18.2,NA,NA
1310,4,9,9,8,3,1,2.5,2008,U07m,1XTE04,12,243%,0.024,0.008,0.034,18.6,NA,NA
1311,4,9,9,9,3,4,4.2,2008,U07m,80XAA04,13,112%,0.052,0.024,0.098,22.7,NA,NA
1312,4,9,9,10,3,4,2.6,2008,U07m,80XAA04,13,87%,0.017,0.009,0.037,19,NA,NA
1313,4,9,9,11,3,4,2.3,2008,U07m,80XAA04,13,93%,0.013,0.007,0.028,16.7,NA,NA
1314,4,9,9,12,3,4,4.5,2008,U07m,80XAA04,13,108%,0.058,0.028,0.112,24.7,NA,NA
1315,4,9,9,13,3,4,4,2008,U07m,82XAA04,14,141%,0.051,0.022,0.087,20.2,NA,NA
1316,4,9,9,14,3,4,3.4,2008,U07m,82XAA04,14,70%,0.026,0.016,0.064,22.8,NA,NA
1317,4,9,9,15,3,4,3,2008,U07m,82XAA04,14,135%,0.029,0.013,0.05,18.5,NA,NA
1318,4,9,9,16,3,4,3.3,2008,U07m,82XAA04,14,160%,0.036,0.015,0.058,19.2,NA,NA
1319,4,9,9,17,3,5,3.9,2008,U07m,83XAA04,15,117%,0.045,0.021,0.083,21.8,NA,NA
1320,4,9,9,18,3,5,3.7,2008,U07m,83XAA04,15,63%,0.029,0.019,0.075,22.6,NA,NA
1321,4,9,9,19,3,5,2.7,2008,U07m,83XAA04,15,152%,0.024,0.01,0.04,20.1,NA,NA
1322,4,9,9,20,3,5,3.7,2008,U07m,83XAA04,15,92%,0.036,0.019,0.074,21.5,NA,NA
1323,4,9,9,21,3,NA,4,2008,U07m,NM6,NA,184%,0.058,0.022,0.089,NA,NA,NA
1324,4,9,9,1,4,1,0,2008,U07m,85XAA04,20,NA,NA,NA,NA,11.6,NA,NA
1325,4,9,9,2,4,1,2.3,2008,U07m,85XAA04,20,107%,0.015,0.007,0.029,21.5,NA,NA
1326,4,9,9,3,4,1,0.3,2008,U07m,85XAA04,20,0%,0,0,0,8,NA,NA
1327,4,9,9,4,4,1,0.1,2008,U07m,85XAA04,20,0%,0,0,0,7.3,NA,NA
1328,4,9,9,5,4,1,3.4,2008,U07m,18XAG04,19,78%,0.028,0.016,0.063,24.9,NA,NA
1329,4,9,9,6,4,1,2.3,2008,U07m,18XAG04,19,135%,0.017,0.007,0.029,21.9,NA,NA
1330,4,9,9,7,4,1,2.4,2008,U07m,18XAG04,19,59%,0.012,0.008,0.032,17,NA,NA
1331,4,9,9,8,4,1,3.4,2008,U07m,18XAG04,19,70%,0.027,0.016,0.064,19.6,NA,NA
1332,4,9,9,9,4,4,1.3,2008,U07m,85XAA04,18,245%,0.007,0.002,0.009,11.7,NA,NA
1333,4,9,9,10,4,4,1.7,2008,U07m,85XAA04,18,243%,0.011,0.004,0.015,15.5,NA,NA
1334,4,9,9,11,4,4,0.4,2008,U07m,85XAA04,18,78%,0,0,0.001,8.6,NA,NA
1335,4,9,9,12,4,4,0.6,2008,U07m,85XAA04,18,300%,0.001,0,0.002,9,NA,NA
1336,4,9,9,13,4,5,3,2008,U07m,84XAA04,17,73%,0.021,0.012,0.049,16.5,NA,NA
1337,4,9,9,14,4,5,0,2008,U07m,84XAA04,17,NA,NA,NA,NA,NA,NA,NA
1338,4,9,9,15,4,5,3.2,2008,U07m,84XAA04,17,132%,0.032,0.014,0.056,21.6,NA,NA
1339,4,9,9,16,4,5,4,2008,U07m,84XAA04,17,121%,0.047,0.022,0.087,20,NA,NA
1340,4,9,9,17,4,5,2.1,2008,U07m,82XAA04,16,145%,0.014,0.006,0.024,15.5,NA,NA
1341,4,9,9,18,4,5,3.9,2008,U07m,82XAA04,16,224%,0.057,0.02,0.082,21.4,NA,NA
1342,4,9,9,19,4,5,3,2008,U07m,82XAA04,16,125%,0.027,0.012,0.049,19.3,NA,NA
1343,4,9,9,20,4,5,4.3,2008,U07m,82XAA04,16,29%,0.023,0.025,0.102,18.7,NA,NA
1344,4,9,9,21,4,NA,3.2,2008,U07m,NM6,NA,125%,0.03,0.014,0.055,NA,NA,NA
1345,4,9,9,1,5,1,1.7,2008,U07m,81XAA04,21,26%,0.003,0.004,0.016,16,NA,NA
1346,4,9,9,2,5,1,3.3,2008,U07m,81XAA04,21,39%,0.017,0.015,0.059,21.6,NA,NA
1347,4,9,9,3,5,1,2.5,2008,U07m,81XAA04,21,144%,0.02,0.009,0.034,21.5,NA,NA
1348,4,9,9,4,5,1,5.5,2008,U07m,81XAA04,21,70%,0.067,0.041,0.162,26,NA,NA
1349,4,9,9,5,5,1,0.9,2008,U07m,2XT4E04,22,224%,0.003,0.001,0.004,12.7,NA,NA
1350,4,9,9,6,5,1,0,2008,U07m,2XT4E04,22,NA,NA,NA,NA,NA,NA,NA
1351,4,9,9,7,5,1,0,2008,U07m,2XT4E04,22,NA,NA,NA,NA,NA,NA,NA
1352,4,9,9,8,5,1,0.9,2008,U07m,2XT4E04,22,554%,0.004,0.001,0.005,11.1,NA,NA
1353,4,9,9,9,5,4,2.2,2008,U07m,84XAA04,23,186%,0.017,0.007,0.026,17.9,NA,NA
1354,4,9,9,10,5,4,2.6,2008,U07m,84XAA04,23,102%,0.018,0.009,0.036,17.5,NA,NA
1355,4,9,9,11,5,4,4.3,2008,U07m,84XAA04,23,179%,0.063,0.025,0.099,22.9,NA,NA
1356,4,9,9,12,5,4,3.6,2008,U07m,84XAA04,23,54%,0.025,0.018,0.071,23.2,NA,NA
1357,4,9,9,13,5,5,1.4,2008,U07m,17XGA04,24,142%,0.006,0.003,0.011,13.6,NA,NA
1358,4,9,9,14,5,5,2.3,2008,U07m,17XGA04,24,135%,0.016,0.007,0.028,15.4,NA,NA
1359,4,9,9,15,5,5,3.4,2008,U07m,17XGA04,24,148%,0.037,0.016,0.062,22,NA,NA
1360,4,9,9,16,5,5,3.2,2008,U07m,17XGA04,24,80%,0.026,0.014,0.057,16.7,NA,NA
1361,4,9,9,17,5,5,0.5,2008,U07m,85XAA04,25,0%,0,0,0.001,5.6,NA,NA
1362,4,9,9,18,5,5,1.9,2008,U07m,85XAA04,25,84%,0.009,0.005,0.02,21.5,NA,NA
1363,4,9,9,19,5,5,1.1,2008,U07m,85XAA04,25,147%,0.004,0.002,0.007,11.5,NA,NA
1364,4,9,9,20,5,5,0.4,2008,U07m,85XAA04,25,78%,0,0,0.001,7.4,NA,NA
1365,4,9,9,21,5,NA,3.5,2008,U07m,NM6,NA,185%,0.043,0.016,0.066,NA,NA,NA
1366,4,9,9,1,6,2,4.8,2008,U07m,81XAA04,30,130%,0.07,0.031,0.123,25.5,NA,NA
1367,4,9,9,2,6,2,3.6,2008,U07m,81XAA04,30,107%,0.037,0.018,0.071,24.2,NA,NA
1368,4,9,9,3,6,2,3.8,2008,U07m,81XAA04,30,50%,0.026,0.02,0.079,23.7,NA,NA
1369,4,9,9,4,6,2,1,2008,U07m,81XAA04,30,56%,0.002,0.001,0.005,12.8,NA,NA
1370,4,9,9,5,6,2,3,2008,U07m,82XAA04,29,89%,0.023,0.012,0.049,18.5,NA,NA
1371,4,9,9,6,6,2,3.6,2008,U07m,82XAA04,29,109%,0.037,0.018,0.072,20.2,NA,NA
1372,4,9,9,7,6,2,3,2008,U07m,82XAA04,29,151%,0.029,0.012,0.049,17.5,NA,NA
1373,4,9,9,8,6,2,1.9,2008,U07m,82XAA04,29,114%,0.01,0.005,0.019,16.3,NA,NA
1374,4,9,9,9,6,3,1,2008,U07m,18XAG04,28,300%,0.004,0.001,0.005,11.3,NA,NA
1375,4,9,9,10,6,3,3,2008,U07m,18XAG04,28,110%,0.025,0.012,0.048,20.9,NA,NA
1376,4,9,9,11,6,3,0.7,2008,U07m,18XAG04,28,-44%,-0.002,0.001,0.003,9.2,NA,NA
1377,4,9,9,12,6,3,2.1,2008,U07m,18XAG04,28,206%,0.016,0.006,0.024,20.2,NA,NA
1378,4,9,9,13,6,3,0.2,2008,U07m,1XTE04,27,0%,0,0,0,5.7,NA,NA
1379,4,9,9,14,6,3,0.5,2008,U07m,1XTE04,27,56%,0,0,0.001,8.2,NA,NA
1380,4,9,9,15,6,3,0,2008,U07m,1XTE04,27,NA,NA,NA,NA,NA,NA,NA
1381,4,9,9,16,6,3,1.3,2008,U07m,1XTE04,27,40%,0.003,0.002,0.009,14.3,NA,NA
1382,4,9,9,17,6,6,2.8,2008,U07m,82XAA04,26,108%,0.022,0.01,0.042,20.7,NA,NA
1383,4,9,9,18,6,6,3.3,2008,U07m,82XAA04,26,136%,0.033,0.015,0.058,20.6,NA,NA
1384,4,9,9,19,6,6,2.8,2008,U07m,82XAA04,26,142%,0.025,0.011,0.043,18.4,NA,NA
1385,4,9,9,20,6,6,3.9,2008,U07m,82XAA04,26,119%,0.046,0.021,0.085,21.3,NA,NA
1386,4,9,9,21,6,NA,3.6,2008,U07m,NM6,NA,133%,0.041,0.018,0.072,NA,NA,NA
1387,4,9,9,1,7,2,3.6,2008,U07m,83XAA04,31,79%,0.031,0.018,0.071,21.3,NA,NA
1388,4,9,9,2,7,2,3.8,2008,U07m,83XAA04,31,53%,0.027,0.02,0.079,24.3,NA,NA
1389,4,9,9,3,7,2,3,2008,U07m,83XAA04,31,125%,0.027,0.012,0.049,22.3,NA,NA
1390,4,9,9,4,7,2,3.9,2008,U07m,83XAA04,31,109%,0.043,0.021,0.083,24.5,NA,NA
1391,4,9,9,5,7,2,0.5,2008,U07m,2XT4E04,32,1150%,0.001,0,0.001,7.7,NA,NA
1392,4,9,9,6,7,2,0,2008,U07m,2XT4E04,32,NA,NA,NA,NA,NA,NA,NA
1393,4,9,9,7,7,2,1.5,2008,U07m,2XT4E04,32,125%,0.007,0.003,0.012,16.9,NA,NA
1394,4,9,9,8,7,2,2,2008,U07m,2XT4E04,32,534%,0.018,0.005,0.021,14.6,NA,NA
1395,4,9,9,9,7,3,2,2008,U07m,17XGA04,33,118%,0.012,0.005,0.021,16.6,NA,NA
1396,4,9,9,10,7,3,1.5,2008,U07m,17XGA04,33,359%,0.01,0.003,0.012,15.3,NA,NA
1397,4,9,9,11,7,3,2.1,2008,U07m,17XGA04,33,283%,0.017,0.006,0.024,16.9,NA,NA
1398,4,9,9,12,7,3,0.3,2008,U07m,17XGA04,33,125%,0,0,0,6.7,NA,NA
1399,4,9,9,13,7,3,4.2,2008,U07m,83XAA04,34,82%,0.043,0.024,0.095,25.3,NA,NA
1400,4,9,9,14,7,3,3.9,2008,U07m,83XAA04,34,130%,0.048,0.021,0.084,23.1,NA,NA
1401,4,9,9,15,7,3,4.3,2008,U07m,83XAA04,34,87%,0.046,0.025,0.099,25.2,NA,NA
1402,4,9,9,16,7,3,4,2008,U07m,83XAA04,34,75%,0.038,0.022,0.089,22.1,NA,NA
1403,4,9,9,17,7,6,0.7,2008,U07m,81XAA04,35,206%,0.002,0.001,0.003,12.5,NA,NA
1404,4,9,9,18,7,6,2.4,2008,U07m,81XAA04,35,89%,0.015,0.008,0.031,19.4,NA,NA
1405,4,9,9,19,7,6,2.4,2008,U07m,81XAA04,35,115%,0.017,0.008,0.033,17.9,NA,NA
1406,4,9,9,20,7,6,3.9,2008,U07m,81XAA04,35,101%,0.041,0.02,0.081,23.5,NA,NA
1407,4,9,9,21,7,NA,1.6,2008,U07m,85XAA04,NA,112%,0.007,0.003,0.014,NA,NA,NA
1408,4,9,9,1,8,2,1,2008,U07m,1XTE04,40,300%,0.004,0.001,0.005,12.9,NA,NA
1409,4,9,9,2,8,2,0,2008,U07m,1XTE04,40,NA,NA,NA,NA,5.8,NA,NA
1410,4,9,9,3,8,2,0.6,2008,U07m,1XTE04,40,300%,0.001,0,0.002,10.1,NA,NA
1411,4,9,9,4,8,2,1,2008,U07m,1XTE04,40,56%,0.002,0.001,0.005,14.6,NA,NA
1412,4,9,9,5,8,2,2.3,2008,U07m,18XAG04,39,107%,0.015,0.007,0.029,20.8,NA,NA
1413,4,9,9,6,8,2,1.2,2008,U07m,18XAG04,39,125%,0.004,0.002,0.008,11.5,NA,NA
1414,4,9,9,7,8,2,1.5,2008,U07m,18XAG04,39,120%,0.007,0.003,0.012,14.1,NA,NA
1415,4,9,9,8,8,2,2.8,2008,U07m,18XAG04,39,86%,0.019,0.01,0.041,22.2,NA,NA
1416,4,9,9,9,8,3,4.2,2008,U07m,82XAA04,38,198%,0.063,0.024,0.095,18.6,NA,NA
1417,4,9,9,10,8,3,3.3,2008,U07m,82XAA04,38,89%,0.027,0.015,0.058,20.8,NA,NA
1418,4,9,9,11,8,3,3.7,2008,U07m,82XAA04,38,134%,0.043,0.019,0.074,19.6,NA,NA
1419,4,9,9,12,8,3,2.8,2008,U07m,82XAA04,38,117%,0.023,0.011,0.043,20.7,NA,NA
1420,4,9,9,13,8,3,2.8,2008,U07m,81XAA04,37,45%,0.013,0.011,0.043,20.8,NA,NA
1421,4,9,9,14,8,3,2.7,2008,U07m,81XAA04,37,125%,0.022,0.01,0.04,19.8,NA,NA
1422,4,9,9,15,8,3,0,2008,U07m,81XAA04,37,NA,NA,NA,NA,NA,NA,NA
1423,4,9,9,16,8,3,2.2,2008,U07m,81XAA04,37,-7%,-0.002,0.007,0.026,14.7,NA,NA
1424,4,9,9,17,8,6,3,2008,U07m,84XAA04,36,90%,0.023,0.012,0.049,19.9,NA,NA
1425,4,9,9,18,8,6,2.7,2008,U07m,84XAA04,36,51%,0.013,0.01,0.04,20.4,NA,NA
1426,4,9,9,19,8,6,1.8,2008,U07m,84XAA04,36,23%,0.003,0.004,0.018,13.6,NA,NA
1427,4,9,9,20,8,6,2.3,2008,U07m,84XAA04,36,107%,0.015,0.007,0.029,18,NA,NA
1428,4,9,9,21,8,NA,1.4,2008,U07m,85XAA04,NA,142%,0.006,0.003,0.011,NA,NA,NA
1429,4,9,9,1,9,2,0.7,2008,U07m,85XAA04,41,96%,0.001,0.001,0.003,10.5,NA,NA
1430,4,9,9,2,9,2,1.5,2008,U07m,85XAA04,41,178%,0.008,0.003,0.012,14,NA,NA
1431,4,9,9,3,9,2,0.2,2008,U07m,85XAA04,41,300%,0,0,0,5.9,NA,NA
1432,4,9,9,4,9,2,0,2008,U07m,85XAA04,41,NA,NA,NA,NA,10.4,NA,NA
1433,4,9,9,5,9,2,4.3,2008,U07m,80XAA04,42,72%,0.042,0.025,0.101,22.7,NA,NA
1434,4,9,9,6,9,2,3.8,2008,U07m,80XAA04,42,41%,0.023,0.02,0.079,23.6,NA,NA
1435,4,9,9,7,9,2,3.7,2008,U07m,80XAA04,42,58%,0.027,0.019,0.075,24.5,NA,NA
1436,4,9,9,8,9,2,4.7,2008,U07m,80XAA04,42,75%,0.051,0.03,0.119,21.2,NA,NA
1437,4,9,9,9,9,3,2.6,2008,U07m,84XAA04,43,76%,0.016,0.009,0.037,19.7,NA,NA
1438,4,9,9,10,9,3,3.4,2008,U07m,84XAA04,43,100%,0.031,0.015,0.062,21.6,NA,NA
1439,4,9,9,11,9,3,2.1,2008,U07m,84XAA04,43,111%,0.012,0.006,0.023,16.2,NA,NA
1440,4,9,9,12,9,3,1.4,2008,U07m,84XAA04,43,444%,0.009,0.003,0.011,15.8,NA,NA
1441,4,9,9,13,9,3,3,2008,U07m,80XAA04,44,172%,0.032,0.013,0.05,19.5,NA,NA
1442,4,9,9,14,9,3,3.1,2008,U07m,80XAA04,44,118%,0.028,0.013,0.052,20.9,NA,NA
1443,4,9,9,15,9,3,2.9,2008,U07m,80XAA04,44,153%,0.028,0.011,0.046,16.6,NA,NA
1444,4,9,9,16,9,3,1.7,2008,U07m,80XAA04,44,139%,0.009,0.004,0.016,14.5,NA,NA
1445,4,9,9,17,9,6,4,2008,U07m,83XAA04,45,88%,0.041,0.022,0.089,21.4,NA,NA
1446,4,9,9,18,9,6,2.7,2008,U07m,83XAA04,45,69%,0.016,0.01,0.04,18.1,NA,NA
1447,4,9,9,19,9,6,4,2008,U07m,83XAA04,45,82%,0.039,0.021,0.086,21.5,NA,NA
1448,4,9,9,20,9,6,4.3,2008,U07m,83XAA04,45,72%,0.043,0.026,0.103,20.8,NA,NA
1449,4,9,9,21,9,NA,1.2,2008,U07m,85XAA04,NA,78%,0.003,0.002,0.008,NA,NA,NA
1450,4,9,9,1,10,2,3.3,2008,U07m,84XAA04,50,130%,0.033,0.015,0.059,22.5,NA,NA
1451,4,9,9,2,10,2,1,2008,U07m,84XAA04,50,56%,0.002,0.001,0.005,10.7,NA,NA
1452,4,9,9,3,10,2,2.5,2008,U07m,84XAA04,50,18%,0.005,0.009,0.034,20.2,NA,NA
1453,4,9,9,4,10,2,3.7,2008,U07m,84XAA04,50,151%,0.045,0.019,0.075,21.2,NA,NA
1454,4,9,9,5,10,2,2.8,2008,U07m,17XGA04,49,87%,0.02,0.011,0.042,18.3,NA,NA
1455,4,9,9,6,10,2,2.1,2008,U07m,17XGA04,49,83%,0.011,0.006,0.024,19.4,NA,NA
1456,4,9,9,7,10,2,2.5,2008,U07m,17XGA04,49,137%,0.02,0.009,0.035,20.2,NA,NA
1457,4,9,9,8,10,2,2.2,2008,U07m,17XGA04,49,101%,0.013,0.006,0.026,14.5,NA,NA
1458,4,9,9,9,10,3,1.7,2008,U07m,2XT4E04,48,292%,0.012,0.004,0.016,15.4,NA,NA
1459,4,9,9,10,10,3,0,2008,U07m,2XT4E04,48,NA,NA,NA,NA,NA,NA,NA
1460,4,9,9,11,10,3,1.7,2008,U07m,2XT4E04,48,494%,0.013,0.004,0.016,14.9,NA,NA
1461,4,9,9,12,10,3,0,2008,U07m,2XT4E04,48,NA,NA,NA,NA,NA,NA,NA
1462,4,9,9,13,10,3,1,2008,U07m,85XAA04,47,178%,0.003,0.001,0.005,13.1,NA,NA
1463,4,9,9,14,10,3,0,2008,U07m,85XAA04,47,NA,NA,NA,NA,NA,NA,NA
1464,4,9,9,15,10,3,0.7,2008,U07m,85XAA04,47,1125%,0.002,0.001,0.003,9.7,NA,NA
1465,4,9,9,16,10,3,1,2008,U07m,85XAA04,47,104%,0.003,0.001,0.005,12.9,NA,NA
1466,4,9,9,17,10,6,3.5,2008,U07m,80XAA04,46,109%,0.034,0.016,0.066,23.5,NA,NA
1467,4,9,9,18,10,6,0.9,2008,U07m,80XAA04,46,65%,0.002,0.001,0.004,10.7,NA,NA
1468,4,9,9,19,10,6,2.4,2008,U07m,80XAA04,46,64%,0.012,0.008,0.031,17.5,NA,NA
1469,4,9,9,20,10,6,1.7,2008,U07m,80XAA04,46,123%,0.009,0.004,0.016,14.7,NA,NA
1470,4,9,9,21,10,NA,0.4,2008,U07m,85XAA04,NA,1500%,0.001,0,0.001,NA,NA,NA
1471,4,9,9,1,11,1,2.7,2008,U07m,NM6,51,233%,0.028,0.01,0.04,20.5,NA,NA
1472,4,9,9,2,11,1,3.4,2008,U07m,NM6,51,119%,0.034,0.016,0.063,25,NA,NA
1473,4,9,9,3,11,1,2.6,2008,U07m,NM6,51,8%,0.003,0.009,0.037,25.1,NA,NA
1474,4,9,9,4,11,1,2.6,2008,U07m,NM6,51,164%,0.023,0.009,0.037,23.3,NA,NA
1475,4,9,9,5,11,2,3,2008,U07m,NM6,52,125%,0.027,0.012,0.049,24,NA,NA
1476,4,9,9,6,11,2,3,2008,U07m,NM6,52,125%,0.027,0.012,0.049,25.7,NA,NA
1477,4,9,9,7,11,2,3.4,2008,U07m,NM6,52,139%,0.037,0.016,0.063,27.6,NA,NA
1478,4,9,9,8,11,2,4.8,2008,U07m,NM6,52,99%,0.063,0.031,0.126,27,NA,NA
1479,4,9,9,9,11,3,0,2008,U07m,NM6,53,NA,NA,NA,NA,NA,NA,NA
1480,4,9,9,10,11,3,3.3,2008,U07m,NM6,53,163%,0.038,0.015,0.06,24,NA,NA
1481,4,9,9,11,11,3,3.4,2008,U07m,NM6,53,119%,0.034,0.016,0.063,25.1,NA,NA
1482,4,9,9,12,11,3,3.5,2008,U07m,NM6,53,113%,0.035,0.017,0.067,24.1,NA,NA
1483,4,9,9,13,11,4,1.5,2008,U07m,NM6,54,325%,0.009,0.003,0.012,16.2,NA,NA
1484,4,9,9,14,11,4,0.8,2008,U07m,NM6,54,357%,0.003,0.001,0.003,13.1,NA,NA
1485,4,9,9,15,11,4,2.1,2008,U07m,NM6,54,213%,0.016,0.006,0.024,19.5,NA,NA
1486,4,9,9,16,11,4,2.4,2008,U07m,NM6,54,241%,0.022,0.008,0.031,21.4,NA,NA
1487,4,9,9,17,11,5,3.5,2008,U07m,NM6,55,113%,0.035,0.017,0.067,23.6,NA,NA
1488,4,9,9,18,11,5,3.2,2008,U07m,NM6,55,355%,0.044,0.014,0.056,22.5,NA,NA
1489,4,9,9,19,11,5,2.7,2008,U07m,NM6,55,272%,0.029,0.01,0.04,21.2,NA,NA
1490,4,9,9,20,11,5,1.9,2008,U07m,NM6,55,261%,0.014,0.005,0.02,18.3,NA,NA
1491,4,9,9,21,11,NA,1.7,2008,U07m,NM6,NA,221%,0.011,0.004,0.016,NA,NA,NA
1492,4,9,9,1,12,NA,3.1,2008,U07m,NM6,NA,182%,0.035,0.013,0.054,NA,NA,NA
1493,4,9,9,2,12,NA,3.4,2008,U07m,NM6,NA,119%,0.034,0.016,0.063,NA,NA,NA
1494,4,9,9,3,12,NA,2.7,2008,U07m,NM6,NA,220%,0.028,0.01,0.041,NA,NA,NA
1495,4,9,9,4,12,NA,2.5,2008,U07m,NM6,NA,219%,0.023,0.009,0.034,NA,NA,NA
